osm_id,code,fclass,name,geometry
6839844173,4121,tree,,POINT (114.1111902 22.5021377)
6851183808,4121,tree,,POINT (114.2276137 22.2780165)
6851183813,4121,tree,,POINT (114.2303639 22.2779142)
6851183814,4121,tree,,POINT (114.2311092 22.2756938)
6853517481,4121,tree,,POINT (114.2509505 22.2292975)
6853517482,4121,tree,,POINT (114.2507366 22.2292058)
6853517483,4121,tree,,POINT (114.2508945 22.2292488)
6853527785,4121,tree,,POINT (114.2507295 22.2291744)
6872573081,4121,tree,,POINT (114.1625051 22.4490268)
6872600456,4121,tree,,POINT (114.1664368 22.4510844)
6872600482,4121,tree,,POINT (114.1641107 22.4506584)
6872601794,4121,tree,,POINT (114.1621918 22.4489239)
6872639618,4121,tree,,POINT (114.1696226 22.4512156)
6872843381,4121,tree,,POINT (114.1683981 22.451215)
6872843382,4121,tree,,POINT (114.1682985 22.4512162)
6872843383,4121,tree,,POINT (114.1681954 22.4512162)
6872843384,4121,tree,,POINT (114.1680878 22.4512168)
6872848985,4121,tree,,POINT (114.1679855 22.4512181)
6872848986,4121,tree,,POINT (114.1678771 22.4512181)
6872848987,4121,tree,,POINT (114.1677612 22.4512199)
6872848988,4121,tree,,POINT (114.1684406 22.451272)
6872848989,4121,tree,,POINT (114.168344 22.4512708)
6872848990,4121,tree,,POINT (114.1682099 22.4512733)
6872848991,4121,tree,,POINT (114.168108 22.4512745)
6872848992,4121,tree,,POINT (114.1680181 22.4512733)
6872848993,4121,tree,,POINT (114.1676641 22.4512782)
6872848994,4121,tree,,POINT (114.1677486 22.4512758)
6872848995,4121,tree,,POINT (114.1678344 22.451277)
6872848996,4121,tree,,POINT (114.1679283 22.4512745)
6872873195,4121,tree,,POINT (114.1675401 22.4513706)
6872873196,4121,tree,,POINT (114.1675309 22.4514432)
6872873197,4121,tree,,POINT (114.1675247 22.4515144)
6872873198,4121,tree,,POINT (114.1675216 22.4515827)
6872873211,4121,tree,,POINT (114.1672943 22.4521903)
6872873212,4121,tree,,POINT (114.1672947 22.4523071)
6872873213,4121,tree,,POINT (114.1672923 22.4525889)
6872873214,4121,tree,,POINT (114.1672937 22.452455)
6875121585,4121,tree,,POINT (114.1638448 22.4512575)
6875121586,4121,tree,,POINT (114.1634494 22.45132)
6875121587,4121,tree,,POINT (114.1635812 22.4513519)
6875121588,4121,tree,,POINT (114.1634114 22.4514362)
6879629439,4121,tree,,POINT (114.1639237 22.4504553)
6879629440,4121,tree,,POINT (114.1639295 22.4504294)
6879864311,4121,tree,,POINT (114.1628147 22.4500479)
6879864312,4121,tree,,POINT (114.1627883 22.4500112)
6879864313,4121,tree,,POINT (114.1627111 22.4500892)
6879864316,4121,tree,,POINT (114.1627478 22.4500383)
6879939486,4121,tree,,POINT (114.1622816 22.4502999)
6879939487,4121,tree,,POINT (114.1621729 22.4502228)
6882424743,4121,tree,,POINT (114.1642292 22.4511731)
6882424744,4121,tree,,POINT (114.1643573 22.4511083)
6882424750,4121,tree,,POINT (114.1641934 22.4513846)
6882424751,4121,tree,,POINT (114.1643382 22.4513084)
6886519436,4121,tree,,POINT (114.1628453 22.4516259)
6887769740,4121,tree,,POINT (114.1648106 22.4513742)
6889567211,4121,tree,,POINT (114.1631937 22.4501761)
6889567215,4121,tree,,POINT (114.1638431 22.4503892)
6889567216,4121,tree,,POINT (114.1638694 22.4503973)
6889567217,4121,tree,,POINT (114.1638822 22.4504809)
6889567233,4121,tree,,POINT (114.1642461 22.4533881)
6889567234,4121,tree,,POINT (114.1642668 22.453435)
6889567237,4121,tree,,POINT (114.1643056 22.4535177)
6889567238,4121,tree,,POINT (114.16432 22.4535479)
6893921704,4121,tree,,POINT (114.1641442 22.4507862)
6893921705,4121,tree,,POINT (114.1641088 22.4508156)
6893921729,4121,tree,,POINT (114.1647193 22.451099)
6897594135,4121,tree,,POINT (114.2303171 22.2802516)
6897594138,4121,tree,,POINT (114.2301621 22.2804898)
6897594139,4121,tree,,POINT (114.2300641 22.280255)
6897594144,4121,tree,,POINT (114.2302773 22.2802134)
6897594146,4121,tree,,POINT (114.2301531 22.2804574)
