osm_id,code,fclass,name,geometry
4348674125,5621,bus_stop,豐力樓 Phoenix House,POINT (114.1729898 22.342534)
4349312890,5621,bus_stop,沙下沙灘,POINT (114.2750603 22.3888871)
4349317190,5621,bus_stop,滘西新村,POINT (114.2578285 22.3631706)
4349322325,5621,bus_stop,香港科技大學 (北) H.K.U.S.T. (North),POINT (114.2618771 22.3388031)
4349334204,5621,bus_stop,重華路 Chung Wa Road,POINT (114.2663326 22.3166715)
4349334206,5621,bus_stop,寶林總站 Po Lam Bus Terminus,POINT (114.2574498 22.3235641)
4349334212,5621,bus_stop,培成路 Pui Shing Road,POINT (114.2640521 22.3151687)
4349334590,5621,bus_stop,信義新村,POINT (114.2357183 22.4194644)
4349356289,5621,bus_stop,膊頭下 Pok Tau Ha,POINT (114.2088017 22.531322)
4349622789,5621,bus_stop,安達總站 On Tat Terminus,POINT (114.2341889 22.3203651)
4349728627,5621,bus_stop,重華路 Chung Wa Road,POINT (114.2660855 22.31686)
4349728628,5621,bus_stop,重華路 Chung Wa Road,POINT (114.2662278 22.3167428)
4349728629,5621,bus_stop,培成路 Pui Shing Road,POINT (114.2639017 22.3152942)
4349728630,5621,bus_stop,重華路 Chung Wa Road,POINT (114.2658119 22.3170716)
4349728635,5621,bus_stop,重華路 Chung Wa Road,POINT (114.2658959 22.3170073)
4349728636,5621,bus_stop,南豐廣場 Nan Fung Plaza,POINT (114.2642025 22.3150432)
4349728637,5621,bus_stop,重華路 Chung Wa Road,POINT (114.2659242 22.3169826)
4349728640,5621,bus_stop,培成路 Pui Shing Road,POINT (114.2642777 22.3149804)
4349728641,5621,bus_stop,培成路 Pui Shing Road,POINT (114.2639769 22.3152314)
4349728642,5621,bus_stop,培成路 Pui Shing Road,POINT (114.2641273 22.3151059)
4349792849,5621,bus_stop,香港科技大學 (北) H.K.U.S.T. (North),POINT (114.2620236 22.338627)
4349871249,5621,bus_stop,安達總站 On Tat Terminus,POINT (114.2351659 22.3194208)
4349871250,5621,bus_stop,安達邨 On Tat Estate,POINT (114.2349144 22.3196644)
4349871251,5621,bus_stop,安達邨 On Tat Estate,POINT (114.2348101 22.3197586)
4350616071,5621,bus_stop,鍾屋村站 Chung Uk Tsuen Station;鍾屋村輕鐵站 Chung Uk Tsuen Light Rail Stop;輕鐵鍾屋,POINT (113.9922219 22.4295977)
4350616072,5621,bus_stop,洪水橋（洪福邨）總站 Hung Shui Kiu (Hung Fuk Estate) Bus Terminus,POINT (113.9987055 22.436707)
4350616074,5621,bus_stop,藍地站 Lam Tei Station,POINT (113.982314 22.4186433)
4350616075,5621,bus_stop,泥圍站 Nai Wai Station,POINT (113.9865237 22.4236794)
4350616076,5621,bus_stop,油麻地寧波街 Ning Po Street Yau Ma Tei,POINT (114.171381 22.306727)
4350616077,5621,bus_stop,青磚圍 Tsing Chuen Wai,POINT (113.9854185 22.4225011)
4350616078,5621,bus_stop,亦園村 Yick Yuen Chuen,POINT (113.9896543 22.4269815)
4350650789,5621,bus_stop,鍾屋村站 Chung Uk Tsuen Station;鍾屋村輕鐵站 Chung Uk Tsuen Light Rail Stop,POINT (113.9928205 22.4297192)
4350650790,5621,bus_stop,旺角登打士街 Dundas Street Mong Kok,POINT (114.1703697 22.3149763)
4350650791,5621,bus_stop,福亨村 Fuk Hang Tsuen,POINT (113.9856861 22.4223936)
4350650792,5621,bus_stop,加士居道 Gascoigne Road,POINT (114.1713706 22.3091009)
4350650793,5621,bus_stop,葵涌交滙處 Kwai Chung Interchange,POINT (114.1326733 22.3395914)
4350650794,5621,bus_stop,藍地站 Lam Tei Station,POINT (113.9825003 22.4186026)
4350650795,5621,bus_stop,妙法寺 Miu Fat Buddhist Monastery,POINT (113.9834976 22.4201475)
4350650796,5621,bus_stop,泥圍 Nai Wai,POINT (113.9871418 22.4240044)
4350650797,5621,bus_stop,鄉事委員會 Rural Committee,POINT (113.992918 22.4314793)
4350650798,5621,bus_stop,田心 Tin Sum,POINT (113.9927434 22.4333752)
4350650799,5621,bus_stop,亦園村 Yick Yuen Chuen,POINT (113.9903085 22.4274099)
4350900259,5621,bus_stop,洪水橋（洪福邨）總站 Hung Shui Kiu (Hung Fuk Estate) Bus Terminus,POINT (113.9986651 22.4367617)
4352401928,5621,bus_stop,彩明總站 Choi Ming Bus Terminus,POINT (114.2518107 22.3060743)
4352401929,5621,bus_stop,翠嶺路 Chui Ling Road,POINT (114.2540358 22.3048886)
4352401930,5621,bus_stop,煜明苑 Yuk Ming Court,POINT (114.2667213 22.3145808)
4352732056,5621,bus_stop,坑口站 Hang Hau Station,POINT (114.264541 22.3156962)
4352732057,5621,bus_stop,將軍澳站 Tseung Kwan O Station,POINT (114.2600966 22.308616)
4352732060,5621,bus_stop,坑口站 Hang Hau Station,POINT (114.2644466 22.3158182)
4352732061,5621,bus_stop,將軍澳站 Tseung Kwan O Station,POINT (114.2603782 22.3087004)
4352732063,5621,bus_stop,坑口（北）（將軍澳醫院） Hang Hau (North) (Tseung Kwan O Hospital),POINT (114.2693199 22.3178043)
4352732064,5621,bus_stop,將軍澳站 Tseung Kwan O Station,POINT (114.260169 22.3086309)
4352732065,5621,bus_stop,將軍澳站 Tseung Kwan O Station,POINT (114.2603111 22.308683)
4352732066,5621,bus_stop,坑口站 Hang Hau Station,POINT (114.264991 22.315317)
4352732068,5621,bus_stop,將軍澳站 Tseung Kwan O Station,POINT (114.2602414 22.3086581)
4352732071,5621,bus_stop,坑口站 Hang Hau Station,POINT (114.2646289 22.315581)
4352732073,5621,bus_stop,坑口站 Hang Hau Station,POINT (114.2647909 22.3154116)
4352752757,5621,bus_stop,百勝角 Pak Shing Kok,POINT (114.2724352 22.3016345)
4352752760,5621,bus_stop,百勝角 Pak Shing Kok,POINT (114.2724441 22.3016663)
4352752765,5621,bus_stop,蓬萊路 Pung Loi Road,POINT (114.2679752 22.308344)
4352752766,5621,bus_stop,蓬萊路 Pung Loi Road,POINT (114.2679671 22.3083638)
4352752767,5621,bus_stop,煜明苑 Yuk Ming Court,POINT (114.2686182 22.3146333)
4352783639,5621,bus_stop,將軍澳工業邨 Tseung Kwan O Industrial Estate,POINT (114.2703939 22.2831564)
4352783640,5621,bus_stop,工業邨巴士總站 T.K.O. Industrial Est. B/T,POINT (114.2704254 22.2832366)
4352795361,5621,bus_stop,銀澳路 Ngan O Road,POINT (114.2664246 22.3145362)
4352795362,5621,bus_stop,百勝角 Pak Shing Kok,POINT (114.2714247 22.303411)
4352795366,5621,bus_stop,百勝角 Pak Shing Kok,POINT (114.271386 22.3034495)
4352795367,5621,bus_stop,新寶城 La Cite Noble,POINT (114.266408 22.3145501)
4353411569,5621,bus_stop,調景嶺站 Tiu Keng Leng Station,POINT (114.2517812 22.3049541)
4353417424,5621,bus_stop,香港科技大學 Hong Kong University of Science and Technology,POINT (114.2619318 22.3387433)
4353417425,5621,bus_stop,香港科技大學 Hong Kong University of Science and Technology,POINT (114.2620337 22.3386304)
4353485220,5621,bus_stop,拔萃女書院 Diocesan Girls' School,POINT (114.1727984 22.3076021)
4353485221,5621,bus_stop,旺角登打士街 Dundas Street Mong Kok,POINT (114.1701503 22.314979)
