Geometry_Type,Longitude,Latitude,Northing,Easting,CSU_ID,Chi_BuildingName,Chi_District,Chi_Region,Chi_UnitDescriptor,Chi_UnitNo,Chi_UnitPortion,Chi_FloorNum,Chi_FloorDescription,Chi_BlockDescriptor,Chi_BlockNo,Chi_EstateName,Chi_PhaseName,Chi_PhaseNo,Chi_VillageLocationName,Chi_VillageName,Chi_VillageBuildingNoFrom,Chi_VillageBuildingNoTo,Chi_StreetLocationName,Chi_StreetName,Chi_StreetBuildingNoFrom,Chi_StreetBuildingNoTo,Eng_BuildingName,Eng_District,Eng_Region,Eng_UnitDescriptor,Eng_UnitNo,Eng_UnitPortion,Eng_FloorNum,Eng_FloorDescription,Eng_BlockDescriptor,Eng_BlockNo,Eng_BlockDescriptorPrecedenceIndicator,Eng_EstateName,Eng_PhaseName,Eng_PhaseNo,Eng_VillageLocationName,Eng_VillageName,Eng_VillageBuildingNoFrom,Eng_VillageBuildingNoTo,Eng_StreetLocationName,Eng_StreetName,Eng_StreetBuildingNoFrom,Eng_StreetBuildingNoTo,GeoAddress
Point,114.19284,22.28354,816073,837914,3793116084T20050430,興漢大廈,東區,香港,,,,,,,,,,,,,,,,英皇道,26,36,HING HON BUILDING,EASTERN DISTRICT,HK,,,,,,,,,,,,,,,,,KING'S ROAD,26,36,3790516075T20050430
Point,114.21696,22.28326,816042,840399,4041516074T20050430,,東區,香港,,,,,,座,K,康怡花園,,,,,,,,康愉街,35,37,,EASTERN DISTRICT,HK,,,,,,BLK,K,Y,KORNHILL,,,,,,,,HONG YUE STREET,35,37,4040416040T20050430
Point,114.22568,22.27584,815222,841298,4130115226T20050430,耀貴樓,東區,香港,,,,,,,,耀東邨,,,,,,,,耀興道,12,,YIU KWAI HSE,EASTERN DISTRICT,HK,,,,,,,,,YIU TUNG ESTATE,,,,,,,,YIU HING ROAD,12,,4130115226T20050430
Point,114.22327,22.28044,815731,841050,4105015731P20060312,海利大廈,東區,香港,,,,,,,,,,,,,,,,海利街,8,,HOI LEE BUILDING,EASTERN DISTRICT,HK,,,,,,,,,,,,,,,,,HOI LEE STREET,8,,4105015731P20060312
Point,114.21578,22.28681,816435,840278,4027416433P20060312,,東區,香港,,,,,,,,太古城,金殿臺,,,,,,,太古城道,20,,,EASTERN DISTRICT,HK,,,,,,,,,TAIKOO SHING,KAM DIN TERRACE,,,,,,,TAIKOO SHING ROAD,20,,4027416433P20060312
Point,114.21276,22.28158,815857,839966,3996815855T20050430,,東區,香港,,,,,,座,C,康景花園,,,,,,,,康柏徑,10,,,EASTERN DISTRICT,HK,,,,,,BLK,C,Y,MOUNT PARKER LODGE,,,,,,,,HONG PAK PATH,10,,3996815855T20050430
Point,114.23012,22.27725,815378,841756,4174915378T20050430,東豪大廈,東區,香港,,,,,,,,,,,,,,,,筲箕灣東大街,183,,TUNG HO BUILDING,EASTERN DISTRICT,HK,,,,,,,,,,,,,,,,,SHAU KEI WAN MAIN STREET EAST,183,,4174915378T20050430
Point,114.23016,22.28005,815688,841759,4176015687P20060312,東興大廈,東區,香港,,,,,,,,,,,,,,,,筲箕灣東大街,34,,TUNG HING BUILDING,EASTERN DISTRICT,HK,,,,,,,,,,,,,,,,,SHAU KEI WAN MAIN STREET EAST,34,,4176015687P20060312
Point,114.23016,22.28005,815688,841759,4176015687P20060312,東興大廈,東區,香港,,,,,,,,,,,,,,,,筲箕灣東大街,36A,,TUNG HING BUILDING,EASTERN DISTRICT,HK,,,,,,,,,,,,,,,,,SHAU KEI WAN MAIN STREET EAST,36A,,4176015687P20060312
Point,114.23004,22.27979,815658,841747,4174715659P20060312,金來大廈,東區,香港,,,,,,,,,,,,,,,,筲箕灣東大街,50,,GOLDEN MANSION,EASTERN DISTRICT,HK,,,,,,,,,,,,,,,,,SHAU KEI WAN MAIN STREET EAST,50,,4174715659P20060312
Point,114.23454,22.26815,814370,842211,4220914372T20050430,,東區,香港,,,,,,座,1,樂翠臺,,,,,,,,泰民街,15,,,EASTERN DISTRICT,HK,,,,,,BLK,1,Y,NEPTUNE TERRACE,,,,,,,,TAI MAN STREET,15,,4220914372T20050430
