Geometry_Type,Longitude,Latitude,Northing,Easting,CSU_ID,Chi_BuildingName,Chi_District,Chi_Region,Chi_UnitDescriptor,Chi_UnitNo,Chi_UnitPortion,Chi_FloorNum,Chi_FloorDescription,Chi_BlockDescriptor,Chi_BlockNo,Chi_EstateName,Chi_PhaseName,Chi_PhaseNo,Chi_VillageLocationName,Chi_VillageName,Chi_VillageBuildingNoFrom,Chi_VillageBuildingNoTo,Chi_StreetLocationName,Chi_StreetName,Chi_StreetBuildingNoFrom,Chi_StreetBuildingNoTo,Eng_BuildingName,Eng_District,Eng_Region,Eng_UnitDescriptor,Eng_UnitNo,Eng_UnitPortion,Eng_FloorNum,Eng_FloorDescription,Eng_BlockDescriptor,Eng_BlockNo,Eng_BlockDescriptorPrecedenceIndicator,Eng_EstateName,Eng_PhaseName,Eng_PhaseNo,Eng_VillageLocationName,Eng_VillageName,Eng_VillageBuildingNoFrom,Eng_VillageBuildingNoTo,Eng_StreetLocationName,Eng_StreetName,Eng_StreetBuildingNoFrom,Eng_StreetBuildingNoTo,GeoAddress
Point,114.16089,22.32689,820873,834621,3462120873T20050430,,深水埗區,九龍,,,,,,,,,,,,,,,,南昌街,23,,,SHAM SHUI PO DISTRICT,KLN,,,,,,,,,,,,,,,,,NAM CHEONG STREET,23,,3462120873T20050430
Point,114.15683,22.33827,822134,834204,3420022128T20050430,,深水埗區,九龍,,,,,,,,,,,,,,,,青山道,306,,,SHAM SHUI PO DISTRICT,KLN,,,,,,,,,,,,,,,,,CASTLE PEAK ROAD,306,,3420022128T20050430
Point,114.15687,22.33824,822130,834207,3420822133T20050430,,深水埗區,九龍,,,,,,,,,,,,,,,,青山道,304,,,SHAM SHUI PO DISTRICT,KLN,,,,,,,,,,,,,,,,,CASTLE PEAK ROAD,304,,3420822133T20050430
Point,114.16136,22.32819,821017,834669,3467021018T20050430,,深水埗區,九龍,,,,,,,,,,,,,,,,荔枝角道,298,,,SHAM SHUI PO DISTRICT,KLN,,,,,,,,,,,,,,,,,LAI CHI KOK ROAD,298,,3467021018T20050430
Point,114.15638,22.33934,822252,834157,3415522251T20050430,,深水埗區,九龍,,,,,,,,,,,,,,,,順寧道,318,,,SHAM SHUI PO DISTRICT,KLN,,,,,,,,,,,,,,,,,SHUN NING ROAD,318,,3415522251T20050430
Point,114.15609,22.33803,822107,834127,3412822111T20050430,,深水埗區,九龍,,,,,,,,,,,,,,,,元州街,366,,,SHAM SHUI PO DISTRICT,KLN,,,,,,,,,,,,,,,,,UN CHAU STREET,366,,3412822111T20050430
Point,114.15128,22.34066,822399,833632,3362722396T20050430,,深水埗區,九龍,,,,,,,,,,,,,,,,永明街,5,,,SHAM SHUI PO DISTRICT,KLN,,,,,,,,,,,,,,,,,WING MING STREET,5,,3362722396T20050430
Point,114.13821,22.34069,822402,832285,3228522403T20050430,,深水埗區,九龍,,,,,,,,荔枝角公園,,,,,,,,荔灣道,1,,,SHAM SHUI PO DISTRICT,KLN,,,,,,,,,LAI CHI KOK PARK,,,,,,,,LAI WAN ROAD,1,,3228522403T20050430
Point,114.16276,22.3298,821196,834814,3481521197T20050430,,深水埗區,九龍,,,,,,,,,,,,,,,,鴨寮街,170,,,SHAM SHUI PO DISTRICT,KLN,,,,,,,,,,,,,,,,,APLIU STREET,170,,3481521197T20050430
Point,114.16047,22.32888,821093,834578,3457821093T20050430,,深水埗區,九龍,,,,,,,,,,,,,,,,荔枝角道,340,,,SHAM SHUI PO DISTRICT,KLN,,,,,,,,,,,,,,,,,LAI CHI KOK ROAD,340,,3457821093T20050430
