Geometry_Type,Longitude,Latitude,Northing,Easting,CSU_ID,Chi_BuildingName,Chi_District,Chi_Region,Chi_UnitDescriptor,Chi_UnitNo,Chi_UnitPortion,Chi_FloorNum,Chi_FloorDescription,Chi_BlockDescriptor,Chi_BlockNo,Chi_EstateName,Chi_PhaseName,Chi_PhaseNo,Chi_VillageLocationName,Chi_VillageName,Chi_VillageBuildingNoFrom,Chi_VillageBuildingNoTo,Chi_StreetLocationName,Chi_StreetName,Chi_StreetBuildingNoFrom,Chi_StreetBuildingNoTo,Eng_BuildingName,Eng_District,Eng_Region,Eng_UnitDescriptor,Eng_UnitNo,Eng_UnitPortion,Eng_FloorNum,Eng_FloorDescription,Eng_BlockDescriptor,Eng_BlockNo,Eng_BlockDescriptorPrecedenceIndicator,Eng_EstateName,Eng_PhaseName,Eng_PhaseNo,Eng_VillageLocationName,Eng_VillageName,Eng_VillageBuildingNoFrom,Eng_VillageBuildingNoTo,Eng_StreetLocationName,Eng_StreetName,Eng_StreetBuildingNoFrom,Eng_StreetBuildingNoTo,GeoAddress
Point,113.92045,22.39137,828036,809862,0986228036T20050430,,屯門區,新界,,,,,,,,,,,屯門,北朗,17,,,,,,,TUEN MUN DISTRICT,NT,,,,,,,,,,,,TUEN MUN,PAK LONG,17,,,,,,0986228036T20050430
Point,113.98026,22.41994,831191,816026,1602631191T20050430,恒麗花園,屯門區,新界,,,,,,,,,,,屯門,屯子圍,389,,,,,,HANG LAI GARDEN,TUEN MUN DISTRICT,NT,,,,,,,,,,,,TUEN MUN,TUEN TSZ WAI,389,,,,,,1602631191T20050430
Point,113.92153,22.39043,827932,809973,0997227933T20050430,,屯門區,新界,,,,,,,,,,,屯門,北朗,217,,,,,,,TUEN MUN DISTRICT,NT,,,,,,,,,,,,TUEN MUN,PAK LONG,217,,,,,,0997227933T20050430
Point,113.99896,22.36522,825128,817944,1793025146T20050430,THE CRESCENT,屯門區,新界,,,,,,,V,漣山,,,,,,,屯門,青發里,9,,THE CRESCENT,TUEN MUN DISTRICT,NT,,,,,,,V,,THE HILLGROVE,,,,,,,TUEN MUN,TSING FAT LANE,9,,1792825136T20050430
Point,113.97936,22.39986,828967,815930,1593328967T20050430,,屯門區,新界,,,,,,,,,,,屯門,皇家圍,162,,,,,,,TUEN MUN DISTRICT,NT,,,,,,,,,,,,TUEN MUN,WONG KA WAI,162,,,,,,1593328967T20050430
Point,113.99711,22.37009,825668,817753,1775525669T20050430,,屯門區,新界,,,,,,,,,,,,,,,屯門,嘉才里,51,,,TUEN MUN DISTRICT,NT,,,,,,,,,,,,,,,,TUEN MUN,KA CHOI LANE,51,,1775525669T20050430
Point,113.97002,22.41375,830506,814971,1497030506T20050430,,屯門區,新界,,,,,,座,33,寶華花園,第三期,,,,,,屯門,塘亨路,38,,,TUEN MUN DISTRICT,NT,,,,,,BLK,33,Y,PO WAH GARDEN,PHASE III,,,,,,TUEN MUN,TONG HANG ROAD,38,,1497030506T20050430
Point,113.9751,22.41219,830333,815493,1549330332T20050430,,屯門區,新界,,,,,,,,,,,屯門,麒麟圍第三巷,5,,,,,,,TUEN MUN DISTRICT,NT,,,,,,,,,,,,TUEN MUN,3RD LANE KEI LUN WAI,5,,,,,,1549330332T20050430
Point,113.9693,22.41377,830509,814896,1489630509T20050430,,屯門區,新界,,,,,,座,8,兆安花園,,,,,,,屯門,塘亨路,41,,,TUEN MUN DISTRICT,NT,,,,,,BLK,8,Y,SILCON GARDEN,,,,,,,TUEN MUN,TONG HANG ROAD,41,,1489630509T20050430
Point,114.00694,22.37687,826417,818767,1876726418T20111107,,屯門區,新界,,,,,,,,,,,屯門,掃管笏村第二區,196,,,,,,,TUEN MUN DISTRICT,NT,,,,,,,,,,,,TUEN MUN,SO KWUN WAT TSUEN AREA 2,196,,,,,,1876726418T20111107
Point,113.9725,22.41447,830586,815226,1522730586T20110826,,屯門區,新界,,,,,,,,,,,屯門,小坑村,229,,,,,,,TUEN MUN DISTRICT,NT,,,,,,,,,,,,TUEN MUN,SIU HANG TSUEN,229,,,,,,1522730586T20110826
Point,113.9217,22.38591,827431,809990,0999027431T20050430,,屯門區,新界,,,,,,,,,,,屯門,沙埔崗,350,,,,,,,TUEN MUN DISTRICT,NT,,,,,,,,,,,,TUEN MUN,SHA PO KONG,350,,,,,,0999027431T20050430
Point,113.96338,22.39478,828407,814284,1428428407T20050430,,屯門區,新界,,,,,,,,,,,屯門,楊小坑,321,,,,,,,TUEN MUN DISTRICT,NT,,,,,,,,,,,,TUEN MUN,YEUNG SIU HANG,321,,,,,,1428428407T20050430
