Geometry_Type,Longitude,Latitude,Northing,Easting,CSU_ID,Chi_BuildingName,Chi_District,Chi_Region,Chi_UnitDescriptor,Chi_UnitNo,Chi_UnitPortion,Chi_FloorNum,Chi_FloorDescription,Chi_BlockDescriptor,Chi_BlockNo,Chi_EstateName,Chi_PhaseName,Chi_PhaseNo,Chi_VillageLocationName,Chi_VillageName,Chi_VillageBuildingNoFrom,Chi_VillageBuildingNoTo,Chi_StreetLocationName,Chi_StreetName,Chi_StreetBuildingNoFrom,Chi_StreetBuildingNoTo,Eng_BuildingName,Eng_District,Eng_Region,Eng_UnitDescriptor,Eng_UnitNo,Eng_UnitPortion,Eng_FloorNum,Eng_FloorDescription,Eng_BlockDescriptor,Eng_BlockNo,Eng_BlockDescriptorPrecedenceIndicator,Eng_EstateName,Eng_PhaseName,Eng_PhaseNo,Eng_VillageLocationName,Eng_VillageName,Eng_VillageBuildingNoFrom,Eng_VillageBuildingNoTo,Eng_StreetLocationName,Eng_StreetName,Eng_StreetBuildingNoFrom,Eng_StreetBuildingNoTo,GeoAddress
Point,114.22565,22.31574,819640,841293,4129319640T20050430,,觀塘區,九龍,,,,,,座,6,長安大樓,,,,,,,,瑞和街,78,,,KWUN TONG DISTRICT,KLN,,,,,,BLK,6,Y,CHEUNG ON MANSION,,,,,,,,SHUI WO STREET,78,,4129319640T20050430
Point,114.22591,22.3161,819679,841320,4132019679P20060311,仁富大廈,觀塘區,九龍,,,,,,,,,,,,,,,,瑞和街,112,,YEN FU MANSION,KWUN TONG DISTRICT,KLN,,,,,,,,,,,,,,,,,SHUI WO STREET,112,,4132019679P20060311
Point,114.22133,22.31112,819128,840848,4084419135T20050430,世紀工商中心,觀塘區,九龍,,,,,,,,,,,,,,,,鴻圖道,44,46,CENTURY CENTRE,KWUN TONG DISTRICT,KLN,,,,,,,,,,,,,,,,,HUNG TO ROAD,44,46,4084419135T20050430
Point,114.21639,22.31587,819654,840340,4033619655T20050430,KT336,觀塘區,九龍,,,,,,,,,,,,,,,,觀塘道,334,336,KT336,KWUN TONG DISTRICT,KLN,,,,,,,,,,,,,,,,,KWUN TONG ROAD,334,336,4033619655T20050430
Point,114.22236,22.3135,819392,840955,4095219368T20050430,毅力工業中心,觀塘區,九龍,,,,,,,,,,,,,,,,觀塘道,396,,EVEREST INDUSTRIAL CENTRE,KWUN TONG DISTRICT,KLN,,,,,,,,,,,,,,,,,KWUN TONG ROAD,396,,4095219368T20050430
Point,114.22391,22.31559,819623,841115,4111419624T20050430,輔成樓,觀塘區,九龍,,,,,,,,,,,,,,,,輔仁街,14,,FU SHING HOUSE,KWUN TONG DISTRICT,KLN,,,,,,,,,,,,,,,,,FU YAN STREET,14,,4111419624T20050430
Point,114.22391,22.3156,819624,841114,4111419624P20060311,輔成樓,觀塘區,九龍,,,,,,,,,,,,,,,,輔仁街,20,,FU SHING HOUSE,KWUN TONG DISTRICT,KLN,,,,,,,,,,,,,,,,,FU YAN STREET,20,,4111419624P20060311
Point,114.22397,22.3153,819591,841121,4112119590T20050430,樂昌樓,觀塘區,九龍,,,,,,,,,,,,,,,,輔仁街,26,,LOK CHEONG BUILDING,KWUN TONG DISTRICT,KLN,,,,,,,,,,,,,,,,,FU YAN STREET,26,,4112119590T20050430
Point,114.22179,22.31597,819665,840896,4089719665T20170913,恒安樓,觀塘區,九龍,,,,,,,,,,,,,,,,恆安街,15,,HANG ON BUILDING,KWUN TONG DISTRICT,KLN,,,,,,,,,,,,,,,,,HANG ON STREET,15,,4089719665T20170913
Point,114.22442,22.31511,819570,841167,4116919568T20050430,群星大廈,觀塘區,九龍,,,,,,,,,,,,,,,,輔仁街,51,,KWAN SEN MANSION,KWUN TONG DISTRICT,KLN,,,,,,,,,,,,,,,,,FU YAN STREET,51,,4116919568T20050430
Point,114.21572,22.31737,819820,840270,4027119820T20050430,富安樓,觀塘區,九龍,,,,,,,,,,,,,,,,定安街,91,,FU ON BUILDING,KWUN TONG DISTRICT,KLN,,,,,,,,,,,,,,,,,TING ON STREET,91,,4027119820T20050430
Point,114.22194,22.31598,819666,840911,4091219664T20050430,恆安唐樓,觀塘區,九龍,,,,,,,,,,,,,,,,恆安街,21A,,HANG ON MANSION,KWUN TONG DISTRICT,KLN,,,,,,,,,,,,,,,,,HANG ON STREET,21A,,4091219664T20050430
Point,114.22194,22.3145,819502,840911,4091119502T20050430,麗裕大廈,觀塘區,九龍,,,,,,,,,,,,,,,,馬蹄徑,3,,LAI YUE BUILDING,KWUN TONG DISTRICT,KLN,,,,,,,,,,,,,,,,,HORSE SHOE LANE,3,,4091119502T20050430
