Geometry_Type,Longitude,Latitude,Northing,Easting,CSU_ID,Chi_BuildingName,Chi_District,Chi_Region,Chi_UnitDescriptor,Chi_UnitNo,Chi_UnitPortion,Chi_FloorNum,Chi_FloorDescription,Chi_BlockDescriptor,Chi_BlockNo,Chi_EstateName,Chi_PhaseName,Chi_PhaseNo,Chi_VillageLocationName,Chi_VillageName,Chi_VillageBuildingNoFrom,Chi_VillageBuildingNoTo,Chi_StreetLocationName,Chi_StreetName,Chi_StreetBuildingNoFrom,Chi_StreetBuildingNoTo,Eng_BuildingName,Eng_District,Eng_Region,Eng_UnitDescriptor,Eng_UnitNo,Eng_UnitPortion,Eng_FloorNum,Eng_FloorDescription,Eng_BlockDescriptor,Eng_BlockNo,Eng_BlockDescriptorPrecedenceIndicator,Eng_EstateName,Eng_PhaseName,Eng_PhaseNo,Eng_VillageLocationName,Eng_VillageName,Eng_VillageBuildingNoFrom,Eng_VillageBuildingNoTo,Eng_StreetLocationName,Eng_StreetName,Eng_StreetBuildingNoFrom,Eng_StreetBuildingNoTo,GeoAddress
Point,114.02714,22.21807,808831,820830,2082608831T20050430,桂濤花園第５Ａ座,離島區,新界,,,,,,,,桂濤花園,,,,,,,,長貴路,9,,SCENIC GARDEN BLOCK 5A,ISLANDS DISTRICT,NT,,,,,,,,,SCENIC GARDEN,,,,,,,,CHEUNG KWAI ROAD,9,,2082608831T20050430
Point,114.14105,22.19992,806814,832573,3257406815T20050430,,離島區,新界,,,,,,,,,,,,榕樹下,12B,,,,,,,ISLANDS DISTRICT,NT,,,,,,,,,,,,,YUNG SHUE HA,12B,,,,,,3257406815T20050430
Point,114.0281,22.21806,808829,820929,2092908828T20050430,桂濤花園第２６Ｄ座,離島區,新界,,,,,,,,桂濤花園,,,,,,,,長貴路,9,,SCENIC GARDEN BLOCK 26D,ISLANDS DISTRICT,NT,,,,,,,,,SCENIC GARDEN,,,,,,,,CHEUNG KWAI ROAD,9,,2092908828T20050430
Point,114.03909,22.28632,816388,822069,2206916387T20050430,東灣豪園１５座,離島區,新界,,,,,,,,東灣豪園,,,,山頂村,26A,,,,,,TUNG WAN VILLA HOUSE 15,ISLANDS DISTRICT,NT,,,,,,,,,TUNG WAN VILLA,,,,SHAN TING TSUEN,26A,,,,,,2206916387T20050430
Point,114.03875,22.28632,816388,822033,2203316388T20050430,東灣豪園９座,離島區,新界,,,,,,,,東灣豪園,,,,山頂村,26A,,,,,,TUNG WAN VILLA HOUSE 9,ISLANDS DISTRICT,NT,,,,,,,,,TUNG WAN VILLA,,,,SHAN TING TSUEN,26A,,,,,,2203316388T20050430
Point,114.03909,22.28621,816375,822068,2206816375T20050430,東灣豪園１３座,離島區,新界,,,,,,,,東灣豪園,,,,山頂村,26A,,,,,,TUNG WAN VILLA HOUSE 13,ISLANDS DISTRICT,NT,,,,,,,,,TUNG WAN VILLA,,,,SHAN TING TSUEN,26A,,,,,,2206816375T20050430
Point,114.03886,22.28618,816372,822045,2204416372T20050430,東灣豪園１１座,離島區,新界,,,,,,,,東灣豪園,,,,山頂村,26A,,,,,,TUNG WAN VILLA HOUSE 11,ISLANDS DISTRICT,NT,,,,,,,,,TUNG WAN VILLA,,,,SHAN TING TSUEN,26A,,,,,,2204416372T20050430
Point,114.03895,22.28618,816372,822054,2205416372T20050430,東灣豪園１２座,離島區,新界,,,,,,,,東灣豪園,,,,山頂村,26A,,,,,,TUNG WAN VILLA HOUSE 12,ISLANDS DISTRICT,NT,,,,,,,,,TUNG WAN VILLA,,,,SHAN TING TSUEN,26A,,,,,,2205416372T20050430
Point,113.99511,22.23959,811218,817530,1753111218T20200320,,離島區,新界,,,,,,,,,,,,十塱涌口,13,,,,,,,ISLANDS DISTRICT,NT,,,,,,,,,,,,,SHAP LONG CHUNG HAU,13,,,,,,1753111218T20200320
Point,114.01492,22.30676,818654,819580,1957318653T20130328,,離島區,新界,,,,,,,,悅堤,,,,,,,,堤畔徑,18,,POSITANO BLOCK 16,ISLANDS DISTRICT,NT,,,,,,,,,POSITANO,,,,,,,,BAYSIDE DRIVE,18,,1958118655T20130328
