Geometry_Type,Longitude,Latitude,Northing,Easting,CSU_ID,Chi_BuildingName,Chi_District,Chi_Region,Chi_UnitDescriptor,Chi_UnitNo,Chi_UnitPortion,Chi_FloorNum,Chi_FloorDescription,Chi_BlockDescriptor,Chi_BlockNo,Chi_EstateName,Chi_PhaseName,Chi_PhaseNo,Chi_VillageLocationName,Chi_VillageName,Chi_VillageBuildingNoFrom,Chi_VillageBuildingNoTo,Chi_StreetLocationName,Chi_StreetName,Chi_StreetBuildingNoFrom,Chi_StreetBuildingNoTo,Eng_BuildingName,Eng_District,Eng_Region,Eng_UnitDescriptor,Eng_UnitNo,Eng_UnitPortion,Eng_FloorNum,Eng_FloorDescription,Eng_BlockDescriptor,Eng_BlockNo,Eng_BlockDescriptorPrecedenceIndicator,Eng_EstateName,Eng_PhaseName,Eng_PhaseNo,Eng_VillageLocationName,Eng_VillageName,Eng_VillageBuildingNoFrom,Eng_VillageBuildingNoTo,Eng_StreetLocationName,Eng_StreetName,Eng_StreetBuildingNoFrom,Eng_StreetBuildingNoTo,GeoAddress
Point,114.19058,22.38477,827283,837679,3768327273T20140425,貴和樓,沙田區,新界,室,201,,2,2樓,,,瀝源邨,,,,,,,沙田,瀝源街,6,,KWAI WO HSE,SHA TIN DISTRICT,NT,FLAT,201,,2,2/F,,,,LEK YUEN ESTATE,,,,,,,SHA TIN,LEK YUEN STREET,6,,3768027284T20140425
Point,114.23137,22.42074,831267,841879,4188731269T20050430,耀欣樓,沙田區,新界,室,201,,2,2樓,座,6,耀安邨,,,,,,,馬鞍山,恆康街,2,,YIU YAN HSE,SHA TIN DISTRICT,NT,FLAT,201,,2,2/F,BLK,6,Y,YIU ON ESTATE,,,,,,,MA ON SHAN,HANG HONG STREET,2,,4188731269T20050430
Point,114.17144,22.37642,826359,835708,3570926360T20060103,美致樓,沙田區,新界,室,101,,1,1樓,座,4,美田邨,,,,,,,,,,,MEI CHI HSE,SHA TIN DISTRICT,NT,FLAT,101,,1,1/F,BLK,4,Y,MEI TIN ESTATE,,,,,,,,,,,3570926360T20060103
Point,114.19428,22.38639,827462,838061,3807127454T20050430,康和樓,沙田區,新界,室,201,,2,2樓,,,禾輋邨,,,,,,,沙田,禾輋街,9,,HONG WO HSE,SHA TIN DISTRICT,NT,FLAT,201,,2,2/F,,,,WO CHE ESTATE,,,,,,,SHA TIN,WO CHE STREET,9,,3807127454T20050430
Point,114.17088,22.37574,826283,835651,3565126283T20051219,美秀樓,沙田區,新界,室,101,,1,1樓,座,1,美田邨,,,,,,,,,,,MEI SAU HSE,SHA TIN DISTRICT,NT,FLAT,101,,1,1/F,BLK,1,N,MEI TIN ESTATE,,,,,,,,,,,3565126283T20051219
Point,114.19575,22.37835,826572,838212,3821726643T20050430,金鶯樓,沙田區,新界,室,201,,2,2樓,,,沙角邨,,,,,,,沙田,沙角街,5,,ORIOLE HSE,SHA TIN DISTRICT,NT,FLAT,201,,2,2/F,,,,SHA KOK ESTATE,,,,,,,SHA TIN,SHA KOK STREET,5,,3821726643T20050430
Point,114.17191,22.37545,826250,835757,3575726253T20060918,美樂樓,沙田區,新界,室,101,,1,1樓,座,5,美田邨,,,,,,,,,,,MEI LOK HSE,SHA TIN DISTRICT,NT,FLAT,101,,1,1/F,BLK,5,Y,MEI TIN ESTATE,,,,,,,,,,,3575726253T20060918
Point,114.17267,22.37515,826218,835835,3584926243T20060918,美滿樓,沙田區,新界,室,101,,1,1樓,座,6,美田邨,,,,,,,,,,,MEI MUN HSE,SHA TIN DISTRICT,NT,FLAT,101,,1,1/F,BLK,6,Y,MEI TIN ESTATE,,,,,,,,,,,3583426221T20060918
Point,114.20902,22.38738,827572,839578,3959427492T20090226,健碩樓,沙田區,新界,室,101,,1,1樓,座,A,碩門邨,,,,,,,沙田,安睦街,18,,KIN SHEK HOUSE,SHA TIN DISTRICT,NT,FLAT,101,,1,1/F,BLK,A,Y,SHEK MUN ESTATE,,,,,,,SHA TIN,ON MUK STREET,18,,3957827572T20171214
Point,114.20984,22.38629,827451,839662,3963127457T20090226,美碩樓,沙田區,新界,室,101,,1,1樓,座,B,碩門邨,,,,,,,沙田,安睦街,18,,MEI SHEK HOUSE,SHA TIN DISTRICT,NT,FLAT,101,,1,1/F,BLK,B,Y,SHEK MUN ESTATE,,,,,,,SHA TIN,ON MUK STREET,18,,3965927454T20090226
Point,114.17231,22.37676,826396,835798,3585126438T20130102,美全樓,沙田區,新界,室,101,,1,1樓,座,8,美田邨,,,,,,,,,,,MEI CHUEN HOUSE,SHA TIN DISTRICT,NT,FLAT,101,,1,1/F,BLK,8,Y,MEI TIN ESTATE,,,,,,,,,,,3579826396T20130614
Point,114.22526,22.41358,830474,841250,4125030472T20110418,欣頌樓,沙田區,新界,室,101,,1,1樓,座,3,欣安邨,,,馬鞍山,恆智街,3,,,,,,YAN CHUNG HOUSE,SHA TIN DISTRICT,NT,FLAT,101,,1,1/F,BLK,3,Y,YAN ON ESTATE,,,MA ON SHAN,HANG CHI STREET,3,,,,,,4125030472T20110418
Point,114.22551,22.41404,830524,841276,4127730522T20110418,欣悅樓,沙田區,新界,室,107,,1,1樓,座,2,欣安邨,,,馬鞍山,恆智街,3,,,,,,YAN YUET HOUSE,SHA TIN DISTRICT,NT,FLAT,107,,1,1/F,BLK,2,Y,YAN ON ESTATE,,,MA ON SHAN,HANG CHI STREET,3,,,,,,4127730522T20110418
Point,114.17273,22.37563,826270,835842,3584226273T20060918,美庭樓,沙田區,新界,室,101,,1,1樓,座,7,美田邨,,,,,,,,,,,MEI TING HSE,SHA TIN DISTRICT,NT,FLAT,101,,1,1/F,BLK,7,Y,MEI TIN ESTATE,,,,,,,,,,,3584226273T20060918
Point,114.19821,22.37283,825961,838466,3847225932T20130819,朗泉樓,沙田區,新界,室,101,,1,1樓,座,7,水泉澳邨,,,,,,,沙田,博泉街,1,,LONG CHUEN HOUSE,SHA TIN DISTRICT,NT,FLAT,101,,1,1/F,BLK,7,Y,SHUI CHUEN O ESTATE,,,,,,,SHA TIN,POK CHUEN STREET,1,,3845125976P20150629
Point,114.19805,22.37205,825875,838449,3845125876T20130822,欣泉樓,沙田區,新界,室,101,,1,1樓,座,8,水泉澳邨,,,,,,,沙田,博泉街,1,,YAN CHUEN HOUSE,SHA TIN DISTRICT,NT,FLAT,101,,1,1/F,BLK,8,Y,SHUI CHUEN O ESTATE,,,,,,,SHA TIN,POK CHUEN STREET,1,,3845025875P20150629
Point,114.19805,22.37205,825875,838449,3842525824T20130820,喜泉樓,沙田區,新界,室,101,,1,1樓,座,9,水泉澳邨,,,,,,,沙田,博泉街,1,,HEI CHUEN HOUSE,SHA TIN DISTRICT,NT,FLAT,101,,1,1/F,BLK,9,Y,SHUI CHUEN O ESTATE,,,,,,,SHA TIN,POK CHUEN STREET,1,,3845025875P20150629
Point,114.19783,22.371,825758,838426,3843925760T20130820,樂泉樓,沙田區,新界,室,101,,1,1樓,座,10,水泉澳邨,,,,,,,沙田,博泉街,1,,LOK CHUEN HOUSE,SHA TIN DISTRICT,NT,FLAT,101,,1,1/F,BLK,10,Y,SHUI CHUEN O ESTATE,,,,,,,SHA TIN,POK CHUEN STREET,1,,3843925760T20130820
Point,114.19821,22.37283,825961,838466,3843325990T20130819,清泉樓,沙田區,新界,室,101,,1,1樓,座,6,水泉澳邨,,,,,,,沙田,博泉街,1,,CHING CHUEN HOUSE,SHA TIN DISTRICT,NT,FLAT,101,,1,1/F,BLK,6,Y,SHUI CHUEN O ESTATE,,,,,,,SHA TIN,POK CHUEN STREET,1,,3845125976P20150629
Point,114.22574,22.41455,830581,841299,4130030582T20110418,欣喜樓,沙田區,新界,室,107,,1,1樓,座,1,欣安邨,,,馬鞍山,恆智街,3,,,,,,YAN HEI HOUSE,SHA TIN DISTRICT,NT,FLAT,107,,1,1/F,BLK,1,Y,YAN ON ESTATE,,,MA ON SHAN,HANG CHI STREET,3,,,,,,4130030582T20110418
Point,114.19209,22.38735,827568,837834,3786927597T20120213,和順樓,沙田區,新界,室,101,,1,1樓,座,1,豐和邨,,,,,,,沙田,豐順街,3,,WO SHUN HOUSE,SHA TIN DISTRICT,NT,FLAT,101,,1,1/F,BLK,1,Y,FUNG WO ESTATE,,,,,,,SHA TIN,FUNG SHUN STREET,3,,3783527569T20130515
Point,114.19303,22.38787,827626,837932,3792827625T20120213,和安樓,沙田區,新界,室,101,,1,1樓,座,2,豐和邨,,,,,,,沙田,豐順街,3,,WO ON HOUSE,SHA TIN DISTRICT,NT,FLAT,101,,1,1/F,BLK,2,Y,FUNG WO ESTATE,,,,,,,SHA TIN,FUNG SHUN STREET,3,,3792827625T20120213
Point,114.1932,22.38725,827557,837949,3794527555T20120213,和悅樓,沙田區,新界,室,101,,1,1樓,座,3,豐和邨,,,,,,,沙田,豐順街,3,,WO YUE HOUSE,SHA TIN DISTRICT,NT,FLAT,101,,1,1/F,BLK,3,Y,FUNG WO ESTATE,,,,,,,SHA TIN,FUNG SHUN STREET,3,,3795027557T20130516
